Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	Best_AIC	Best_BIC	P_Carrying_capacity	P_Rate	P_Initial_cost
Successful	GCF_004792415.1_ASM479241v1	Hydrogen bonds	7.69647517733249	0.204649374768705	6.88896570357343	-178.506025496306	-209.013736813378	-446.271721752304	-173.315785796036	-201.228377262975	-435.891242351766	4.91433084726591e-237	2.75597006315261e-33	5.41651392577848e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004792435.1_ASM479243v1	Hydrogen bonds	7.5983112905038	0.191891626402086	6.88287286182821	-193.758548768866	-224.24128860712	-454.003515701322	-188.568309068597	-216.455929056717	-443.623036300783	8.71966129668165e-238	5.6311733466617e-32	7.6493840848219e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004792455.1_ASM479245v1	Hydrogen bonds	7.59726713593782	0.19273357566672	6.8741410436635	-191.682918649029	-221.571562348645	-445.589026592418	-186.492678948759	-213.786202798241	-435.208547191879	4.94481828309907e-236	6.98165921982418e-31	6.95307549735767e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_004792475.1_ASM479247v1	Hydrogen bonds	7.61557965052027	0.204273620615616	6.86138628959033	-191.458339571469	-218.856686756979	-446.149977840209	-186.2680998712	-211.071327206575	-435.76949843967	1.45413250845711e-236	5.0526093882929e-31	1.33866172017789e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_004792495.1_ASM479249v1	Hydrogen bonds	7.56065877879037	0.210828993027274	6.84510221489314	-206.477718518104	-228.693731599043	-454.539432386689	-201.287478817834	-220.908372048639	-444.158952986151	3.40564912380496e-238	6.78411579698969e-30	1.17271825889946e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_004792515.1_ASM479251v1	Hydrogen bonds	7.08435840313733	0.173505841224548	6.57895783552836	-240.825752658033	-265.067854937573	-418.882095320826	-235.635512957764	-257.282495387169	-408.501615920288	6.96205519997927e-227	6.42276544191903e-19	9.66906203803312e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_004792535.1_ASM479253v1	Hydrogen bonds	6.9108602063087	0.208397137420487	6.491918384657	-259.890057639633	-264.315359147679	-330.861986359402	-254.699817939364	-256.529999597275	-320.481506958863	2.26036916962029e-208	1.39417264306624e-06	1.70479902173337e-94	AIC_Exponential	BIC_Exponential
Successful	GCF_004792555.1_ASM479255v1	Hydrogen bonds	7.23977017082189	0.188220415051499	6.61935247577577	-215.227925158955	-236.400545801506	-425.652387310997	-210.037685458685	-228.615186251102	-415.271907910458	1.06866000576402e-229	9.31145285205342e-24	1.0773138959298e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_004792575.1_ASM479257v1	Hydrogen bonds	7.24465118754049	0.190192091535478	6.60905250532248	-211.656766368134	-232.481308559559	-421.634732274279	-206.466526667865	-224.695949009155	-411.254252873741	AIC_Exponential	BIC_Exponential	6.14395294941838e-229	1.09166957014003e-23	1.93400972468833e-119
Successful	GCF_004792595.1_ASM479259v1	Hydrogen bonds	7.24583574651592	0.19001305775219	6.61120525136468	-211.709307892617	-232.214562888272	-420.672413179579	-206.519068192347	-224.429203337868	-410.291933779041	9.76175174294932e-229	1.56942064038024e-23	2.76588264894329e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_004792615.1_ASM479261v1	Hydrogen bonds	7.24431524743965	0.191477678035782	6.60789920582279	-212.35869450365	-232.80482293701	-422.423277139422	-207.16845480338	-225.019463386606	-412.042797738884	3.85519309268619e-229	1.05694521436129e-23	2.55899279134322e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_004792635.1_ASM479263v1	Hydrogen bonds	7.24705269941468	0.188929080801562	6.61350869900169	-211.679975990217	-232.564122336986	-423.969353895398	-206.489736289947	-224.778762786582	-413.588874494859	2.09448259786592e-229	4.76146344992485e-24	3.17520765519311e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_004794295.1_ASM479429v1	Hydrogen bonds	8.07629533909696	0.151369505574074	7.40984481514487	-152.665120920851	-182.197870699471	-277.830042146151	-147.474881220582	-174.412511149067	-267.449562745613	1.13334352330484e-201	4.86504538199028e-12	6.40688933564539e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_004795715.1_ASM479571v1	Hydrogen bonds	8.1957380989093	0.258833981943047	7.74499334170863	-326.457501728531	-330.730186116678	-509.015333335572	-321.267262028262	-322.944826566274	-498.634853935034	5.83203642036239e-254	1.49451060512749e-19	1.79693176487581e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004795735.1_ASM479573v1	Hydrogen bonds	7.86567840277513	0.184211377394335	7.18936826446481	-196.660093293305	-223.617702592743	-420.496412186121	-191.469853593036	-215.83234304234	-410.115932785583	AIC_Exponential	BIC_Exponential	6.08593755005307e-232	7.09687587833939e-26	5.85592827012726e-124
Successful	GCF_004795775.1_ASM479577v1	Hydrogen bonds	7.34678490273723	0.171364997535766	6.90017427336013	-262.142375434465	-283.096226150518	-427.817790659795	-256.952135734196	-275.310866600114	-417.437311259256	3.27112899978109e-230	3.34041530646761e-17	1.20608637521003e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_004795795.1_ASM479579v1	Hydrogen bonds	8.03113650387905	0.252312812836282	7.50037193779445	-291.252827707598	-297.513083414402	-490.192346020382	-286.062588007329	-289.727723863998	-479.811866619844	4.80384312464023e-249	5.75832998734758e-22	4.85447028623752e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_004795815.1_ASM479581v1	Hydrogen bonds	7.97895408915925	0.221488151661779	7.5122037058808	-280.237816563156	-283.560139184775	-408.139278696817	-275.047576862886	-275.774779634371	-397.758799296279	6.20021071781873e-231	1.94632604303045e-12	8.31099239067289e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_004795835.1_ASM479583v1	Hydrogen bonds	7.99420880471754	0.215982772996991	7.54272138289403	-288.718289713405	-295.459474852253	-434.139531262113	-283.528050013136	-287.674115301849	-423.759051861575	2.27374085656251e-236	1.43129963144731e-14	1.69792359479027e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_004795855.1_ASM479585v1	Hydrogen bonds	7.88770571469808	0.238932540970744	7.2122398518273	-236.674530755787	-247.407970370389	-469.29600897055	-231.484291055518	-239.622610819985	-458.915529570012	1.17623925143928e-243	2.71306765632959e-27	1.09129823939498e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_004795875.1_ASM479587v1	Hydrogen bonds	7.88930365766298	0.227405750353411	7.5364596756178	-355.482179946872	-364.375967965587	-540.691622962564	-350.291940246603	-356.590608415183	-530.311143562026	1.66847575088866e-258	5.78437865831376e-20	7.06665293307541e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_004795895.1_ASM479589v1	Hydrogen bonds	7.9861703957553	0.228824462742845	7.4910669338088	-272.666860488258	-276.125473769185	-398.873674655058	-267.476620787988	-268.340114218781	-388.49319525452	3.61318909149723e-229	3.08863966368351e-12	2.17765180749312e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_004795915.1_ASM479591v1	Hydrogen bonds	7.88930874447593	0.227936345658645	7.53573404837394	-355.172916625535	-363.929973787675	-538.92312098309	-349.982676925266	-356.144614237272	-528.542641582552	AIC_Exponential	BIC_Exponential	3.83868221308352e-258	9.4221500388386e-20	2.14703652114577e-139
Successful	GCF_004795935.1_ASM479593v1	Hydrogen bonds	7.05878275780666	0.123477682345034	6.75786311116973	-286.563993785828	-314.263685178994	-405.138150640988	-281.373754085559	-306.47832562859	-394.75767124045	4.17137822000965e-221	3.20163175778752e-11	1.48610058489653e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_004795955.1_ASM479595v1	Hydrogen bonds	7.041488222421	0.131072581135482	6.72927733654099	-284.379182920968	-311.454345778333	-398.666953854795	-279.188943220699	-303.668986227929	-388.286474454256	3.18426156343008e-220	8.73045450075231e-11	5.47715649793719e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004795975.1_ASM479597v1	Hydrogen bonds	7.04131776326476	0.131754242625929	6.72714042473837	-284.763526287171	-311.694970181707	-401.471838449719	-279.573286586902	-303.909610631304	-391.09135904918	7.33430942912143e-221	4.69667534116185e-11	2.17093830586585e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004797125.1_ASM479712v1	Hydrogen bonds	7.10605866804977	0.193353624316578	6.46137791542895	-211.329375603559	-231.989785356364	-424.922099141011	-206.13913590329	-224.20442580596	-414.541619740472	6.46673549809774e-229	2.98968766917236e-24	1.25096161708213e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_004797155.1_ASM479715v1	Hydrogen bonds	7.20609908429705	0.206661141577478	6.79429551069797	-301.296722787196	-313.039812503263	-450.636640433792	-296.106483086927	-305.254452952859	-440.256161033253	2.69326510496778e-235	4.52730860598738e-15	1.1907370914076e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_004797195.1_ASM479719v1	Hydrogen bonds	7.01142647695671	0.166151018034693	6.64258824509661	-288.115616695675	-311.76646006241	-422.320650394521	-282.925376995406	-303.981100512006	-411.940170993982	6.56233998958764e-227	3.70913420533593e-13	8.3874804284518e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004798665.1_ASM479866v1	Hydrogen bonds	8.10177405360388	0.267481685988258	7.6342542200905	-317.481887982135	-318.840950796666	-468.123296855166	-312.291648281866	-311.055591246262	-457.742817454627	5.41000239008342e-245	3.45237287929561e-15	9.85760323335584e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_004798685.1_ASM479868v1	Hydrogen bonds	8.29406595038989	-0.0182619469801271	8.28552377513327	-394.437038320131	-406.39101635887	-406.483816048344	-389.246798619862	-398.605656808467	-396.103336647806	4.32480150806119e-145	0.375175020570695	8.54272677996205e-198	AIC_Exponential	BIC_Linear
Successful	GCF_004798705.1_ASM479870v1	Hydrogen bonds	8.02733265580311	0.212941306899305	7.42213932185984	-243.048159284476	-263.667111577383	-490.526790641187	-237.857919584207	-255.881752026979	-480.146311240649	2.47556287291754e-248	8.48249903588722e-30	3.25035703125782e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_004798725.1_ASM479872v1	Hydrogen bonds	8.03166150577507	0.2300252076692	7.32236071662086	-221.292293761613	-233.201326762459	-459.547113222355	-216.102054061344	-225.415967212056	-449.166633821817	3.45425161876312e-242	3.09108609989219e-28	3.27108669692208e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_004798745.1_ASM479874v1	Hydrogen bonds	7.59623974564081	0.190509939276504	6.86932261069031	-188.942768289171	-218.892418644671	-442.790887694654	-183.752528588902	-211.107059094267	-432.410408294115	2.26648177513981e-235	7.1665341745604e-31	8.79560741034944e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_004798765.1_ASM479876v1	Hydrogen bonds	7.59699381425232	0.191541263904173	6.87690369397056	-192.214215671756	-222.376259277513	-453.20531391865	-187.023975971487	-214.59089972711	-442.824834518111	1.33881436596878e-237	4.17214905768755e-32	9.57064703495502e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004798785.1_ASM479878v1	Hydrogen bonds	7.58070200753038	0.190696287236804	6.86992618254498	-193.790267867593	-223.268977076473	-448.428482704784	-188.600028167324	-215.483617526069	-438.048003304246	1.76342295634726e-236	5.21910177032741e-31	7.7075668297489e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_004799565.1_ASM479956v1	Hydrogen bonds	7.42341504403221	0.151762132603382	6.81916133357063	-198.28256726768	-243.784313476888	-482.014488694023	-193.092327567411	-235.998953926484	-471.634009293484	AIC_Exponential	BIC_Exponential	3.58161467235225e-241	4.89353916986892e-36	3.61278320531749e-142
Successful	GCF_004799585.1_ASM479958v1	Hydrogen bonds	7.55201867468026	0.20094202783242	6.89664038705299	-215.483887348633	-239.97868006078	-441.533339002445	-210.293647648364	-232.193320510376	-431.152859601907	3.64275803285149e-235	3.03264503564673e-26	5.53890684653685e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_004799705.1_ASM479970v1	Hydrogen bonds	7.08012495714054	0.164860991739274	6.7119586917259	-302.148933407052	-328.655263924338	-502.430276046758	-296.958693706783	-320.869904373934	-492.04979664622	3.93326074934857e-244	3.60117469203858e-22	2.34220386448537e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_004801195.1_ASM480119v1	Hydrogen bonds	7.08226168203116	0.158695046948422	6.7248950660601	-303.44142350668	-331.622842473926	-505.738719794505	-298.251183806411	-323.837482923522	-495.358240393967	1.41689166693966e-244	1.83368959093768e-22	1.41890155913768e-143	AIC_Exponential	BIC_Exponential
Successful	GCF_004801235.1_ASM480123v1	Hydrogen bonds	7.74370361276147	0.185560799970223	6.89622022688935	-154.634971339083	-188.534931671643	-424.802967617947	-149.444731638813	-180.749572121239	-414.422488217408	3.21584748507251e-232	1.06983224089546e-33	6.70408044078375e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004801255.1_ASM480125v1	Hydrogen bonds	7.80098730677322	0.140370538920685	7.2067106156978	-185.233465178992	-224.362312739082	-389.837660524396	-180.043225478723	-216.576953188678	-379.457181123858	3.33075709681963e-223	9.57168067885738e-23	9.05271850211816e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_004801555.1_ASM480155v1	Hydrogen bonds	7.59745736399275	0.204958941028251	6.87926707835471	-201.570599196995	-226.89336305726	-449.728301117014	-196.380359496726	-219.108003506856	-439.347821716475	3.07203856142275e-237	6.5641515783341e-30	4.24657932218148e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004801575.1_ASM480157v1	Hydrogen bonds	7.5584812765493	0.215360461747635	6.84529920409728	-209.156609900802	-230.593851576268	-443.877441265908	-203.966370200533	-222.808492025864	-433.496961865369	4.82387545633525e-236	1.1609246658289e-27	1.87925617191414e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_004803715.2_ASM480371v2	Hydrogen bonds	8.09689386291131	0.250817163582963	7.64516783579622	-317.753320978789	-323.130913617826	-485.393296813566	-312.56308127852	-315.345554067422	-475.012817413028	2.34748345905681e-248	1.84102215671185e-17	1.32472603534635e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004803755.1_ASM480375v1	Hydrogen bonds	7.79352433630906	0.215487789124525	7.2380052451063	-257.71102470837	-270.66009839622	-462.920827759962	-252.5207850081	-262.874738845816	-452.540348359424	AIC_Exponential	BIC_Exponential	2.38586881040301e-241	5.80654911041944e-23	1.24115504235601e-125
Successful	GCF_004803875.1_ASM480387v1	Hydrogen bonds	6.97982367793365	0.179193178169362	6.48010284805417	-253.014965373875	-272.949991392268	-466.94401848485	-247.824725673606	-265.164631841864	-456.563539084312	1.37973936826067e-236	2.6508097724754e-24	6.75194431586829e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_004804185.1_ASM480418v1	Hydrogen bonds	7.55550313719767	0.209690489392843	6.84854552387532	-207.516859552986	-229.47638118472	-447.990116974545	-202.326619852716	-221.691021634316	-437.609637574007	9.25202885213601e-237	1.28217951463976e-28	1.71255315458736e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_004804205.1_ASM480420v1	Hydrogen bonds	7.55905897965225	0.214489757030159	6.83293320301397	-205.528163469071	-226.187174147972	-448.056186170403	-200.337923768802	-218.401814597568	-437.675706769864	6.62917785927867e-237	5.84225124146233e-29	1.61026656474119e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_004804375.1_ASM480437v1	Hydrogen bonds	7.70794604198433	0.184067792635707	6.89698186619419	-163.875648848251	-202.05882194499	-455.22623391425	-158.685409147982	-194.273462394586	-444.845754513712	2.18007439313281e-238	1.7172757719689e-37	1.95928605579354e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_004804395.1_ASM480439v1	Hydrogen bonds	7.71069836206818	0.181795100359432	6.90450944932718	-163.138658053997	-202.262594329791	-449.934961239487	-157.948418353727	-194.477234779387	-439.554481838948	3.2525443711037e-237	1.16032481315049e-36	7.54562984512354e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_004842085.1_ASM484208v1	Hydrogen bonds	8.07328431318236	0.215016450952677	7.32109728582151	-199.713329099695	-213.344141199192	-448.17186286598	-194.523089399426	-205.558781648788	-437.791383465442	1.09409702799508e-239	5.84885811685531e-30	3.67048634052762e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004843165.1_ASM484316v1	Hydrogen bonds	7.33566994523012	0.138579935107033	6.91989980588622	-242.975761690256	-260.762298796004	-383.714221709596	-237.785521989987	-252.9769392456	-373.333742309058	2.88286256996966e-219	6.73962972649082e-14	1.74722833176944e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_004843345.1_ASM484334v1	Hydrogen bonds	7.31593053406874	0.137679718041802	6.97483571947691	-278.440463635651	-298.24929389342	-407.589266636207	-273.250223935382	-290.463934343016	-397.208787235669	3.87244356035537e-224	1.69216187762771e-12	1.13802835526152e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_004843545.1_ASM484354v1	Hydrogen bonds	7.14468030943074	0.180307676964002	6.53409972452011	-207.581597388123	-231.724231107308	-386.90813083517	-202.391357687853	-223.938871556904	-376.527651434632	9.86308398953279e-221	4.16214582639383e-19	8.3677857833744e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_004843685.1_ASM484368v1	Hydrogen bonds	7.27104222136005	0.17962839490481	6.53883312089875	-175.18381147278	-203.714105725163	-392.086359398321	-169.993571772511	-195.928746174759	-381.705879997783	1.62392921083366e-222	9.36015041012782e-25	9.29600604308057e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_004843725.1_ASM484372v1	Hydrogen bonds	7.00611562489635	0.171323565551196	6.49564413790544	-240.781169763967	-259.119141778849	-441.290128816688	-235.590930063698	-251.333782228446	-430.90964941615	4.68768841379549e-231	3.18679184870062e-22	1.70779635459362e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_004847005.1_ASM484700v1	Hydrogen bonds	7.6009422457883	0.192270523105	6.86487228929393	-188.493729122615	-219.255520274038	-453.70078971611	-183.303489422345	-211.470160723634	-443.320310315572	9.57094904817947e-238	7.71115006485155e-33	1.0365870432126e-127	AIC_Exponential	BIC_Exponential
